"company_name","industry","address","phone","website","municipality","data_source",logo_url
"PONTO i - architecture | design | build","Architecture firm","îƒˆAv. RepÃºblica 3000 Office B.25, 2649-517 Estoril, Portugal","+351 21 366 0912","https://pontoi.pt/","cascais","Google Maps",
"LC.SR","Architect",,,"https://lcsr.pt/","cascais","Google Maps",
"Andrade Arquitectos","Architect","îƒˆPÃ§a AntÃ³nio Gilberto de Andrade 60 1Âº andar, 2750-841 Cascais, Portugal","+351 21 482 1248",,"cascais","Google Maps",
"MKC architects","Architecture firm",,"+351 968 819 972","https://www.mkcarchitects.com/","cascais","Google Maps",
"CA | PA Atelier","Architecture firm",,"+351 917 764 038",,"cascais","Google Maps",
"OFICINA | LOJA | ATELIER","Architecture firm","îƒˆParede PT, Estr. Rebelva 1216 loja G, 2775-371 SÃ£o Domingos de Rana, Portugal","+351 918 300 943","http://www.oficinalojaatelier.com/","cascais","Google Maps",
"Termotec-climatizaÃ§Ã£o Lda","Architect","îƒˆAv. ItÃ¡lia 161 A, 2765-419 Estoril, Portugal","+351 21 466 5082",,"cascais","Google Maps",
"TERRIORD - Urbanismo e Ordenamento do TerritÃ³rio","Architect","îƒˆAv. RepÃºblica, 2645-143 Alcabideche, Portugal","+351 21 464 8250","https://terriord.pt/","cascais","Google Maps",
"Mirage Virtual Reality","Architecture firm","îƒˆAv.Marginal 6912 R/C Estoril, 2765-587 Lisbon, Portugal","+351 917 323 748","http://www.miragevirtualreality.com/","cascais","Google Maps",
"Atelier De Arquitetura, Jorge Cruz Pinto e Cristina Mantas","Architecture firm","îƒˆRua do Banco, nÂ° 18, Estoril 2765-397, 2765-397, Portugal","+351 926 234 422","http://www.cruzpinto.com/jcpcm/","cascais","Google Maps",
"JoÃ£o BraganÃ§a Arquitectos","Architect",,"+351 910 852 577","http://www.joaobraganca.com/","cascais","Google Maps",
"Base GeomÃ©trica, Lda.","Architect","îƒˆR. RaÃºl BrandÃ£o 47, 2765-548 Estoril, Portugal","+351 21 363 2920",,"cascais","Google Maps",
"cidades INvisÃ­veis - arquitectura, arte e design","Architect","îƒˆAv. Marginal 4580B, 2765-582 Estoril, Portugal","+351 938 429 051","http://www.cidadesinvisiveis.pt/","cascais","Google Maps",
"Nurture-AD (JoÃ£o Pedro Quaresma)","Architect","îƒˆAv. RepÃºblica 3000 EscritÃ³rio 2.08, AlcoitÃ£o, 2649-517 Alcabideche, Portugal","+351 969 025 969","https://www.nurture-ad.com/pt/home#ContactUs","cascais","Google Maps",
"N-arquitectos Lda","Architect","îƒˆEdif. Estoril Garden, Av. Aida loja 813, 2765-187 Estoril, Portugal","+351 21 093 8911",,"cascais","Google Maps",
"m.arq - ricardo moura arquitecto","Architect","îƒˆRua Barbosa do Bocage 52, 2750-021 Aldeia de Juso, Portugal","+351 962 404 516","https://www.m-arq.com/","cascais","Google Maps",
"JoÃ£o BraganÃ§a Arquitectos","Architect",,,"https://joaobraganca.com/","cascais","Google Maps",
"ARQSCJF - Arquitetura Engenharia e ConstruÃ§Ã£o, Lda","Architect","îƒˆAlameda Beloura, 2710-706 Sintra, Portugal","+351 916 235 533","http://www.arqscjf.pt/","cascais","Google Maps",
"Prado Arquitectura","Architect",,"+351 929 169 153",,"cascais","Google Maps",
"Contacto AtlÃ¢ntico - Architects","Architecture firm","îƒˆAv. Marginal 6912 1Âº, 2765-587 Estoril, Portugal","+351 21 468 2493","http://contactoatlantico.com/","cascais","Google Maps",
"Ideia Matriz-arquitectura E Urbanismo Lda","Architect","îƒˆR. Dr. Alfredo da Costa 13, 1495-161 Lisboa, Portugal","+351 21 482 0119","http://www.ideiamatriz.pt/","cascais","Google Maps",
"pointOview","Architect",,"+351 21 246 0690","http://www.pointoview.net/","cascais","Google Maps",
"JoÃ£o BrandÃ£o . Margarida Gomes, Arquitectos.pt","Architect","îƒˆQuinta da Mira Serra, Estr. de Janas, 2710-265 Sintra, Portugal","+351 21 928 0781","http://www.jbmg-arquitectos.pt/","cascais","Google Maps",
"FOA Arquitetura","Architect",,"+351 935 033 030",,"cascais","Google Maps",
"REBECCA LEON - ARCHITECTURE & INTERIOR DESIGN","Architect",,"+351 917 883 551",,"cascais","Google Maps",
"Vila Arquitectos","Architect","îƒˆR. AntÃ³nio TomÃ¡s Botto 99 R/C, 2785-008 SÃ£o Domingos de Rana, Portugal","+351 21 581 9332","http://www.vilaarquitectos.com/","cascais","Google Maps",
"Palmer & Grego Arquitectos, Lda.","Architect","îƒˆAv. da RepÃºblica 3000 Estoril, Office - EscritÃ³rio 07, 2649-513 Alcabideche, Portugal","+351 21 486 7790",,"cascais","Google Maps",
"CÃ©lia Anica Arquitectura Lda","Architect",,,"https://celiaanica.com/","cascais","Google Maps",
"Gabinete de Arquitetura Lisboa - spacelovers","Architect","îƒˆCalÃ§ada da Tapada 67 2E, 1300-546 Lisboa, Portugal","+351 969 010 330","https://spacelovers.pt/","lisbon","Google Maps",
"Saraiva + Associados","Architect","îƒˆAv. Infante Santo 69 A C, 1350-177 Lisboa, Portugal","+351 21 393 9340","http://www.saraivaeassociados.com/","lisbon","Google Maps",
"Atelier Data","Architecture firm","îƒˆR. SÃ£o JosÃ© 17, 1150-321 Lisboa, Portugal","+351 21 812 3838","http://www.atelierdata.com/","lisbon","Google Maps",
"UMA Collective - Architecture","Architect","îƒˆR. Diogo do Couto 1 9 andar esquerdo, 1100-194 Lisboa, Portugal","+351 21 805 2873","http://www.umacollective.pt/","lisbon","Google Maps",
"PROMONTORIO","Architect","îƒˆR. FÃ¡brica de Material de Guerra 10, 1950-128 Lisboa, Portugal","+351 21 862 0970","https://www.promontorio.net/","lisbon","Google Maps",
"Aires Mateus","Architect","îƒˆR. CecÃ­lio de Sousa 52, 1200-102 Lisboa, Portugal","+351 21 381 5650","http://www.airesmateus.com/","lisbon","Google Maps",
"CVDB Arquitectos","Architect","îƒˆR. Artilharia 1 67, 1250-002 Lisboa, Portugal","+351 21 608 6582","http://www.cvdbarquitectos.com/","lisbon","Google Maps",
"SPACEGRAM","Architecture firm","îƒˆR. Carlos Mardel 5 2Âº Andar, 1900-117 Lisboa, Portugal","+351 21 017 8013","http://www.spacegram.com/","lisbon","Google Maps",
"Colectivo Warehouse","Architect","îƒˆAlto do VarejÃ£o 10A, 1900-433 Lisboa, Portugal","+351 916 701 044","http://www.warehouse.pt/","lisbon","Google Maps",
"DSA Architects International (Lisbon, Portugal)","Architect","îƒˆAlameda AntÃ³nio SÃ©rgio 7 2 D, 2795-023 Linda-a-Velha, Portugal","+351 21 419 3277","http://www.dsa-arch.com/","lisbon","Google Maps",
"DC.AD","Architecture firm","îƒˆR. Freitas Gazul 13B, 1350-148 Lisboa, Portugal","+351 21 396 0341","http://www.dc-ad.com/","lisbon","Google Maps",
"Federico Melandri Architects","Architecture firm","îƒˆR. Garrett 80 3Â° C, 1200-000 Lisboa, Portugal","+351 21 396 0436","http://federicomelandri.com/","lisbon","Google Maps",
"Estadobruto Architects","Architect","îƒˆR. Rodrigues Sampaio 94 A, 1150-281 Lisboa, Portugal","+351 21 357 1076","http://www.estadobruto.eu/","lisbon","Google Maps",
"Pedra Silva Arquitectos","Architect","îƒˆTV do Corpo Santo 10 1dto, 1200-131 Lisboa, Portugal","+351 21 715 6210","http://www.pedrasilva.com/","lisbon","Google Maps",
"Fragmentos","Architect","îƒˆR. Camilo Castelo Branco 2D, 1150-084 Lisboa, Portugal","+351 21 466 1218","http://www.fragmentos.pt/","lisbon","Google Maps",
"Rebelo de Andrade","Architecture firm","îƒˆR. Maria Brown 2, 1500-433 Lisboa, Portugal","+351 21 936 3430","http://www.rebelodeandrade.com/","lisbon","Google Maps",
"Studio Gameiro","Architect","îƒˆTv. do RosÃ¡rio 33, 1250-196 Lisboa, Portugal","+351 21 347 2111","http://www.instagram.com/studiogameiro","lisbon","Google Maps",
"Broadway Malyan","Architect","îƒˆEstaÃ§Ã£o do Rossio, Largo do Duque de Cadaval 17 1.Âº Esq, 1200-160 Lisboa, Portugal","+351 21 321 9440","http://www.broadwaymalyan.com/","lisbon","Google Maps",
"MJARC arquitectos - Gabinete de projetos arquitetura e urbanismo lisboa","Architect","îƒˆAv. da RepÃºblica 6 1Âº esq, 1050-191 Lisboa, Portugal","+351 21 158 2216","https://mjarc.com/pt/contactos?utm_source=gmb&utm_medium=lisbon&utm_campaign=lisbon","lisbon","Google Maps",
"Frederico Valsassina Arquitectos Lda","Architect","îƒˆCalÃ§adinha do Tijolo NÂº58, Porta 13, 1ÂºFte, 1100-608 Lisboa, Portugal","+351 21 885 4545","http://www.fvarq.com/","lisbon","Google Maps",
"WALLNUT Design + Build","Architecture firm","îƒˆR. Nova do Almada 59 3Âº, 1200-288 Lisboa, Portugal","+351 21 207 1122","https://www.wallnut.pt/contact","lisbon","Google Maps",
"SGA_Sylvain GRASSET Architecture","Architect","îƒˆR. Nova de SÃ£o Mamede 7 2Dto, 1250-172 Lisboa, Portugal","+351 963 770 946","http://www.sylvaingrasset.com/","lisbon","Google Maps",
"A+Architecture","Architecture firm","îƒˆRua da Bela Vista Ã  GraÃ§a 31A, 1170-054 Lisboa, Portugal","+351 917 799 111","https://www.a-architecture.org/home","lisbon","Google Maps",
"LUPAstudio","Architect","îƒˆR. Bernardo Lima 35 5ÂºA, 1150-075 Lisboa, Portugal","+351 21 401 5263","http://www.lupa-studio.com/","lisbon","Google Maps",
"LOA-D | Lisbon Office for Architecture and Design","Architecture firm","îƒˆR. do Salitre 175 RC Dto, 1250-204 Lisboa, Portugal","+351 914 322 244","https://www.loa-d.com/","lisbon","Google Maps",
"VOLUME - Architecture Lisbon Studio","Architect","îƒˆR. de Santa Catarina 12, 1200-402 Lisboa, Portugal","+351 936 451 725","https://www.volume.com.pt/","lisbon","Google Maps",
"Silva Dias Arquitectos","Architect","îƒˆRua 2 da Matinha, Lt A, 5Âº andar, ArmazÃ©m B, Lisbon, 1950-073 Lisboa, Portugal","+351 21 842 9420","http://silvadias-arquitectos.com/","lisbon","Google Maps",
"AURORA ARQUITECTOS","Architect","îƒˆAv. Duque de LoulÃ© 95 2Âº Drt, 1050-089 Lisboa, Portugal","+351 21 354 0530","http://www.aurora.com.pt/","lisbon","Google Maps",
"HUMBERTO CONDE ARQUITECTOS","Architect","îƒˆEdifÃ­cio Aviz, Av. Fontes Pereira de Melo 35 4 J, 1050-118 Lisboa, Portugal","+351 21 387 6169","http://www.humbertoconde.com/","lisbon","Google Maps",
"KEMA studio","Architect","îƒˆR. do Alecrim 47 3ÂºA, 1200-028 Lisboa, Portugal","+351 912 662 400","http://www.kema.pt/contacto/","lisbon","Google Maps",
"Bak Gordon Architects","Architect","îƒˆR. do Alecrim 19A, 1200-014 Lisboa, Portugal","+351 21 347 1107","http://www.bakgordon.com/","lisbon","Google Maps",
"EMMA","Architect","îƒˆR. Camilo Castelo Branco 4 piso 3, 1150-084 Lisboa, Portugal",,"http://www.emmarquitectos.com/","lisbon","Google Maps",
"Atelier 66","Architect","îƒˆR. Marcos Portugal 18 D, 1200-258 Lisboa, Portugal","+351 21 397 1179","http://www.atelier66.pt/","lisbon","Google Maps",
"GonÃ§alo Byrne-arquitectos Lda","Architect","îƒˆR. da Escola PolitÃ©cnica 285, 1250-101 Lisboa, Portugal","+351 21 380 4190","http://www.goncalobyrnearquitectos.com/","lisbon","Google Maps",
"GAVINHO","Architect","îƒˆPraÃ§a da Alegria 66A, 1250-096 Lisboa, Portugal","+351 21 587 7391","http://www.by-gavinho.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12805192461665994954","lisbon","Google Maps",
"Almeida Fernandes Arquitectura & Design (ALFA)","Architecture firm","îƒˆR. de Sant'Ana Ã  Lapa 67, 1200-797 Lisboa, Portugal","+351 910 711 839","https://www.almeidafernandes.pt/","lisbon","Google Maps",
"JoÃ£o Carmo SimÃµes ARCHITECTURE / JCS arch+","Architecture firm","îƒˆR. Rodrigues Sampaio 97 2.Âº Andar, 1150-279 Lisboa, Portugal","+351 21 099 2319","http://www.jcs.archi/","lisbon","Google Maps",
"cfarquitetos","Architect","îƒˆR. Correia Teles 31 3Âº Esq, 1350-093 Lisboa, Portugal","+351 916 053 472","https://cfarquitetos.carbonmade.com/","lisbon","Google Maps",
"wonderstudio: arquitetura & design de interiores","Architect","îƒˆR. Sampaio e Pina 12 R/C, 1070-249 Lisboa, Portugal","+351 21 584 8356","https://wonderstudio.pt/pages/contactos","lisbon","Google Maps",
"DZINE & Co","Interior architect office","îƒˆR. das Janelas Verdes, Antigo Convento dos Marianos Galeria 6A, 1200-690 Lisboa, Portugal","+351 21 242 7934","http://dzine.pt/","lisbon","Google Maps",
"JoÃ£o Tiago Aguiar arquitectos","Architect","îƒˆRua da Emenda 111 2Âº Esq, 1200-169 Lisboa, Portugal","+351 21 342 0546","http://www.joaotiagoaguiar.com/","lisbon","Google Maps",
"AntÃ³nio Costa Lima Arquitectos","Architect","îƒˆAv. 24 de Julho 4B ArmazÃ©m 4, 1200-480 Lisboa, Portugal","+351 21 343 2868","http://www.antoniocostalima.com/","lisbon","Google Maps",
"santa bÃ¡rbara arquitectos","Architect","îƒˆR. Santa BÃ¡rbara 46, 1150-289 Lisboa, Portugal","+351 918 782 738","http://www.a-sb.pt/","lisbon","Google Maps",
"FalcÃ£o de Campos","Architect","îƒˆTv. do MarquÃªs de Sampaio 10, 1200-262 Lisboa, Portugal","+351 21 395 0988","http://www.falcaodecampos.pt/","lisbon","Google Maps",
"RAR.STUDIO","Architecture firm","îƒˆCalÃ§ada da Cruz da Pedra Lote L loja A, 1900-173 Lisboa, Portugal","+351 21 813 1057","http://www.rar-studio.com/","lisbon","Google Maps",
"TERNULLOMELO Architects","Architect","îƒˆAv. Bombeiros VoluntÃ¡rios de AlgÃ©s 37A, 1495-025 AlgÃ©s, Portugal","+351 21 053 4355","http://www.ternullomelo.com/","lisbon","Google Maps",
"CAMPO Arquitectura","Architect","îƒˆR. Ruben A. LeitÃ£o 2B, 1200-329 Lisboa, Portugal","+351 910 518 747","http://campoarquitectura.com/","lisbon","Google Maps",
"Conde Paradela Architects","Architect","îƒˆPraÃ§a JoÃ£o do Rio 8 RC dto, 1000-180 Lisboa, Portugal",,"http://condeparadela.com/","lisbon","Google Maps",
"Atelier Central Arquitectos","Architecture firm","îƒˆRua Ricardo EspÃ­rito Santo nÂº 9 cv. dta., 1200-790 Lisboa, Portugal","+351 21 393 1240","http://www.ateliercentral.pt/","lisbon","Google Maps",
"PREMISSA atelier de arquitetura","Architect","îƒˆPraÃ§a da Figueira 7 2.Âº Esq.Âº, 1100-240 Lisboa, Portugal","+351 934 776 643","http://www.premissa.pt/","lisbon","Google Maps",
"ARCHWAY | arquitetos & criadores","Architect","îƒˆR. Quintinha 80, 1200-368 Lisboa, Portugal","+351 21 197 4392","http://www.archway.pt/","lisbon","Google Maps",
"Frederica Pereira - Arquitectura/RemodelaÃ§Ãµes. 15 anos de ExperiÃªncia","Architecture firm","îƒˆR. Manuel Soares Guedes, 1170-200 Lisboa, Portugal","+351 936 268 603","https://fredericaarchitect.as.me/","lisbon","Google Maps",
"Martina Arch | Lisboa","Architect","îƒˆPraÃ§a, Lgo Adelino Amaro da Costa 8 2ÂºD, 1100-006 Lisboa, Portugal","+351 924 234 507","https://www.martinaarch.com/","lisbon","Google Maps",
"meta.atelier","Architecture firm","îƒˆAv. Alm. Gago Coutinho 55A, 1700-027 Lisboa, Portugal","+351 916 050 285","https://www.metaatelier.com/","lisbon","Google Maps",
"Atelier 106, arquitectura e decoraÃ§Ã£o Lda.","Architect","îƒˆAv. AntÃ³nio Augusto de Aguiar 179, 1050-015 Cave, Portugal","+351 917 117 526","http://www.atelier106.pt/","lisbon","Google Maps",
"A.As - Arquitectos Associados","Architect","îƒˆCalÃ§ada de Salvador Correia de SÃ¡ 25, 1200-397 Lisboa, Portugal","+351 21 347 4207","https://www.aas.pt/","lisbon","Google Maps",
"APPARATUS ARCHITECTS","Architecture firm","îƒˆR. Carlos Calisto 5, 1400-043 Lisboa, Portugal","+351 21 157 4272","http://apparatusarch.com/","lisbon","Google Maps",
"MASSLAB Lisboa","Architecture firm","îƒˆR. de SÃ£o MarÃ§al 170, 1200-423 Lisboa, Portugal","+351 22 017 8786","https://www.masslab.pt/","lisbon","Google Maps",
"Atelier Ãtrio","Architect","îƒˆRua da RepÃºblica 98 1Âº Direito, 2670-470 Loures, Portugal","+351 926 056 723","http://www.atelier-atrio.pt/","loures","Google Maps",
"SÃ©rgio Miguel Godinho, Arquitecto","Architect","îƒˆR. RÃ³mulo de Carvalho 28 Lado B, 2660-702 Loures, Portugal","+351 21 581 3816","https://www.instagram.com/sergiomiguelgodinho_arq/","loures","Google Maps",
"Susete da Silva + Ana Ferreira, Arquitectos e Assoc. Lda","Architect","îƒˆR. Dr. Manuel de Arriaga n.Âº28-A, 2670-451 Loures, Portugal","+351 21 605 5196",,"loures","Google Maps",
"Meireles Cabral Arquitectos","Architect","îƒˆAv. Diogo CÃ£o 19 B, 2670-457 Loures, Portugal","+351 911 762 652","http://www.mcarquitectos.pt/","loures","Google Maps",
"Atelier Geometria - Arquitectura e Urbanismo Lda","Architect","îƒˆAv. Descobertas 15 3ÂºA, 2670-383 Loures, Portugal","+351 21 983 8072","http://www.ateliergeometria.com/","loures","Google Maps",
"TECNIARQUITETURA","Architect","îƒˆRua Francisco Canas 23 FraÃ§Ã£o BB Centro Empresarial de, 2660-500, Portugal","+351 21 139 0402",,"loures","Google Maps",
"Enarco- Gabinete de Engenharia E Arquitectura Lda.","Architect","îƒˆR. Avelar Brotero n.Âº 41, 2670-418 Loures, Portugal","+351 21 356 1496",,"loures","Google Maps",
"Third Skin - Architecture Agency","Architect",,,"https://thirdskinarchitecture.com/feasibilitycall","loures","Google Maps",
"TraÃ§o Criativo","Architect","îƒˆJardim da Amoreira, Rua Carlos Ramos 4, loja A e B, urbanizaÃ§Ã£o, 2620-529 Odivelas, Portugal","+351 21 933 7177","http://tracocriativo.pt/","loures","Google Maps",
"CT ARQUITECTOS ASSOCIADOS, LDA","Architect","îƒˆPraceta Gil Eanes 4B, 2660-444 Santo AntÃ³nio dos Cavaleiros, Portugal","+351 21 931 4024",,"loures","Google Maps",
"Oway Arquitetura","Architect","îƒˆR. Guilherme Marconi 13 Loja 13, 2620-448 Ramada, Portugal","+351 21 933 8943",,"loures","Google Maps",
"AJA - ReabilitaÃ§Ã£o - RemodelaÃ§Ã£o - ConstruÃ§Ã£o","Architecture firm","îƒˆAv. Diogo CÃ£o, 2670-327 Loures, Portugal","+351 963 434 424","http://www.ajaprojetos.com/","loures","Google Maps",
"LugaresimÃ©tricos - Arquitectura E Engenharia, Lda.","Architect","îƒˆAv. 25 de Abril NÂº4 Loja Direita, 2620-185 Ramada, Portugal","+351 21 981 0315","https://lugaresimetricos.pt/","loures","Google Maps",
"SKL - Arquitectura E Engenharia, Lda","Architect","îƒˆCv . Frt, Praceta Maria Lamas nÂº 1, 2675-572 Odivelas, Portugal","+351 21 934 4179",,"loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"RC Arquitetura","Architect","îƒˆColinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps",
"Arquitetura Joana Andrade","Architect",,"+351 963 434 424","https://www.ajaprojetos.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=404214668027809505","loures","Google Maps",
"Atelier Conceito Urbano","Architect","îƒˆPraceta Francine Benoit, nÂº 3, c/v frt, Arroja, 2675-551 Odivelas, Portugal",,"http://www.conceito-urbano.com/","loures","Google Maps",
"grupo GUTEFORM | Arquitetura & Design |","Architect","îƒˆR. da PaiÃ£ 23 B, 2675-935 Odivelas, Portugal","+351 21 588 1761","http://www.guteform.pt/","loures","Google Maps",
"EspaÃ§o Cidade - Arquitectos Associados, Lda.","Architect","îƒˆBairro da Funcheira, 2715-224 Almargem do Bpo., Portugal","+351 965 017 386","http://www.espacocidade.com/","loures","Google Maps",
"Arquitecto LuÃ­s Correia Cardoso","Architect","îƒˆ2605-771 Casal de Cambra, Portugal","+351 21 800 8946",,"loures","Google Maps",
"Gabinete de Arquitetura Lisboa | Arqvila","Architecture firm",,"+351 918 933 694","https://arqvila.com/#orcamento","loures","Google Maps",
"Arkitetura","Architect","îƒˆPraceta Salgado Zenha 3 loja 1, Flamenga, 2660-328 Santo AntÃ³nio dos Cavaleiros, Portugal","+351 21 810 9057","https://arkitetura.pt/","loures","Google Maps",
"HIN ARCHITECTURE","Architectural designer","îƒˆR. Paiva Couceiro 11 4Âº Esq, 2675-423 Odivelas, Portugal","+351 910 276 326",,"loures","Google Maps",
"NANO arquitectura + construÃ§Ã£o","Architect","îƒˆAv. David MourÃ£o-Ferreira 53 7D, 1750-220 Lisboa, Portugal","+351 912 470 472","http://nano.com.pt/","loures","Google Maps",
"Carlos Sousa Valles -- Arquitectos","Architect","îƒˆR. Tito de Morais 1, 1750-455 Lisboa, Portugal","+351 21 845 1422","https://www.facebook.com/CarlosSousaVallesArquitectos","loures","Google Maps",
"Pedacos E Compassos Lda","Architect",,"+351 963 401 003",,"loures","Google Maps",
"Decorlir - Estofos e DecoraÃ§Ãµes","Architect","îƒˆR. de Coimbra 4 B C, 2605-738 Casal de Cambra, Portugal","+351 21 981 1710",,"loures","Google Maps",
"LS Atelier","Architect",,"+351 913 088 710","https://www.lsatelier.pt/","loures","Google Maps",
"CÃ©lia Caiado Arquitectos","Architect","îƒˆAv. Nuno Krus Abecassis 36, 1750-456 Lisboa, Portugal","+351 933 477 662","https://www.arquitecturaceliacaiado.com/","loures","Google Maps",
"Jcfs-arquitectos E Designers Lda","Architect","îƒˆR. Aristides de Sousa Mendes 4C Esc 1, 1600-413 Lisboa, Portugal","+351 21 712 1200","http://www.jcfs.eu/","loures","Google Maps",
"HIGHPLAN \ ARQUITECTOS","Architect","îƒˆR. Padre AmÃ©rico 17B 1Esq, 1600-548 Lisboa, Portugal","+351 21 096 2823","http://www.highplan.pt/","loures","Google Maps",
"Atelier Data","Architecture firm","îƒˆR. SÃ£o JosÃ© 17, 1150-321 Lisboa, Portugal","+351 21 812 3838","http://www.atelierdata.com/","loures","Google Maps",
"FuturpÃ³lis Sociedade de Engenharia e Arquitectura","Architect","îƒˆAv. de FranÃ§a 7, Odivelas, Portugal","+351 21 980 0539",,"loures","Google Maps",
"Rui Avelar - Arquitectura e Urbanismo","Architect","îƒˆLargo LuÃ­s CamÃµes 6, 2670-631 Bucelas, Portugal","+351 21 968 1611","http://www.ruiavelar.com/","loures","Google Maps",
"En PrivÃ¨ - Atelier de Arquitectura","Architect","îƒˆR. Maria AmÃ¡lia Vaz de Carvalho, 1675-614 Pontinha, Portugal","+351 911 533 388","http://enprive.pt/","loures","Google Maps",
"KonceptNess","Architect","îƒˆR. Poe. Bocage 11C, 1600-581 Lisboa, Portugal","+351 21 014 6026","http://www.konceptness.com/","loures","Google Maps",
"LugaresimÃ©tricos - Arquitectura E Engenharia, Lda.","Architect","îƒˆAv. ForÃ§as Armadas 409, Catujal, 2680-332 Unhos, Portugal","+351 21 941 2383","https://lugaresimetricos.pt/","loures","Google Maps",
"Lucia Santos - arquitectura","Architect",,"+351 918 933 255",,"loures","Google Maps",
"Ricardo Serra Arquitecto","Architect","îƒˆR. Conselheiro Lopo Vaz D Loja F, 1800-142 Lisboa, Portugal","+351 21 247 4109","https://ricardoserra.pt/","loures","Google Maps",
"Bransolutions-PrestaÃ§Ã£o de ServiÃ§os Lda","Architecture firm",,"+351 968 129 941",,"loures","Google Maps",
"Habita Mais","Architect","îƒˆRua Dr.Âº, R. Dr. JosÃ© Baptista de Sousa 47 d, 1500-244 Lisboa, Portugal","+351 21 726 0910","https://www.habitamais.pt/contactos","loures","Google Maps",
"Urban Preview | Arquitetura e ReabilitaÃ§Ã£o","Architect","îƒˆR. Ilha do Porto Santo 7, 1675-111 Pontinha, Portugal","+351 911 033 210","http://fb.com/urbanpreview","loures","Google Maps",
"Urban Lapas luxury family farm","Architecture firm",,"+351 963 910 337",,"loures","Google Maps",
"HARTCASA","Architect","îƒˆR. JoÃ£o LuÃ­s de Moura n.Âº 71, 2530-158 LourinhÃ£, Portugal","+351 261 423 930","https://www.hartcasa.com/contactos","lourinha","Google Maps",
"HM Arquitectos","Architect","îƒˆTv. Dra. Ana Jorge n.1 1Âº - Andar, 2530-128 LourinhÃ£, Portugal","+351 261 469 481","http://www.hmarquitectos.pt/","lourinha","Google Maps",
"TABF ARQUITETURA","Architect","îƒˆR. da MisericÃ³rdia 5 1ÂºB, 2530-137 LourinhÃ£, Portugal","+351 918 174 832","https://www.tiago-figueiroa.com/","lourinha","Google Maps",
"Feng Shui consulting & training","Architect","îƒˆR. Inf. Dom Henrique 1L, 2530-241 LourinhÃ£, Portugal","+351 962 401 001","http://www.masazorn.com/","lourinha","Google Maps",
"Desenhoeste Lda. Gabinete de Arquitectura e Engenharia.","Architect","îƒˆR. Francisco Rocha 27 R/C, 2530-110 LourinhÃ£, Portugal","+351 261 461 118","http://www.desenhoeste.com/","lourinha","Google Maps",
"DOKKA Arquitetura","Architect","îƒˆShopping LourinhÃ£, R. dos Bombeiros VoluntÃ¡rios 30 Loja 01, 2530-147 LourinhÃ£, Portugal","+351 935 068 505","https://www.arqdokka.com/","lourinha","Google Maps",
"Horto dos Barros","Landscape architect",,"+351 910 708 028",,"lourinha","Google Maps",
"celiavicentearquiteta","Architect",,"+351 967 501 082",,"lourinha","Google Maps",
"Martina Arch | Lisboa","Architect","îƒˆPraÃ§a, Lgo Adelino Amaro da Costa 8 2ÂºD, 1100-006 Lisboa, Portugal","+351 924 234 507","https://www.martinaarch.com/","mafra","Google Maps",
"OTK Arquitectos Lda","Architect","îƒˆRua Arquiteto Ludovice 2, 2640-582 Mafra, Portugal","+351 261 812 310","http://www.otk-arquitectos.pt/","mafra","Google Maps",
"Joaquim Caracol","Architect","îƒˆR. Primeiro de Dezembro 9, 2640-454 Mafra, Portugal","+351 261 812 687",,"mafra","Google Maps",
"ArteÂ´S - Arquitectura & Feng Shui","Architect","îƒˆAv. da Liberdade 3B, 2640-774 Mafra, Portugal",,"https://artesarquitecturafengshui.com/","mafra","Google Maps",
"nocnoc studio","Architecture firm","îƒˆR. do Chafariz Grande, Barreiralva, 2640-416 Mafra, Portugal","+351 968 879 943","https://nocnocstudio.com/","mafra","Google Maps",
