company_name;address;phone;website;municipality;general_summary;portfolio;data_source;company_url;scraped_city;scraped_at
"BOOST studio";"Lisbon, Portugal";"";"http://www.booststudio.pt/";"Lisbon";"BOOST is an architectural practice based in Lisboa, Portugal, experienced in newly built and refurbishment projects. We work from the envisioning of the project to its construction, engaging our clients, the council, consultants and contractors throughout the process. We are constantly pursuing the best architectural, economical and social solutions, empowered by the rigour, excellence and ambition with which we embrace each and every challenge.";"Alegro Sintra: https://archello.com/project/alegro-sintra | INH41: https://archello.com/project/inh41 | TQ62: https://archello.com/project/tq62 | A5O125: https://archello.com/project/a5o125";"Archello";"https://archello.com/brand/boost-studio";"Lisbon";"2025-11-02T14:36:40.930593"
"IKEA Foundation";"Lisbon, Portugal";"+31 71524 9349";"http://www.ikeafoundation.org/Home";"Lisbon";"We're working toward a world where children living in poverty have more opportunities to create a better future for themselves and their families. Thanks to IKEA’s dedicated co-workers and customers, we were able to donate €82 million in 2012 to fund children’s programmes in some of the world's poorest communities.";"Nomad Cabins x IKEA: https://archello.com/project/nomad-cabins-x-ikea | UNHCR signs for 10,000 flat-pack shelters: https://archello.com/project/unhcr-signs-for-10000-flat-pack-shelters | Flat-pack refugee shelters: https://archello.com/project/flat-pack-refugee-shelters";"Archello";"https://archello.com/brand/ikea-foundation";"Lisbon";"2025-11-02T14:36:56.766194"
"Matos Gameiro arquitectos";"Av. Elias Garcia 20, 1 dto , Lisbon, Portugal";"+351 21 812 4761";"http://www.matosgameiro.com/";"Lisbon";"Matos Gameiro arquitectos is a Lisbon based architectural practice. Over the past 20 years the practice developed projects of a wide range of scales and program, resulting from private and public commissions.";"Grândola's Library and Municipal Archive: https://archello.com/project/grandolas-library-and-municipal-archive | House in Estremoz: https://archello.com/project/house-in-estremoz | House in Alfama: https://archello.com/project/house-in-alfama";"Archello";"https://archello.com/brand/matos-gameiro-arquitectos";"Lisbon";"2025-11-02T14:37:11.284886"
"Posto 9";"n/a, Lisbon, Portugal";"";"http://posto9.pt/";"Lisbon";"“POSTO 9” develops works in the scope of architecture, urbanism, and construction supervision, operating in various national and international geographical areas, and having particular vocation to act as a privileged partner in the development of projects in Portuguese-speaking territory. The entrepreneurial strategy consists on the excellence of service rendering and on a close relationship with the clients, supporting their investments in the quest for maximum quality with an effective cost control. The programmatic and geographical diversity of the elaborated projects is supported by an action of coordination of multidisciplinary teams, where companies accredited in the different technical areas participate. The “POSTO 9 arquitectos” company was founded in Lisbon in 2004, having as managing partners the architects: André Ferreira and Joana Castanheira.";"Veterinary Clinic: https://archello.com/project/veterinary-clinic | H Building: https://archello.com/project/h-building";"Archello";"https://archello.com/brand/posto-9";"Lisbon";"2025-11-02T14:37:29.843506"
"maxime mangold architect";"Lisbon, Portugal";"";"http://maximemangold.com/";"Lisbon";"Maxime Mangold is a young architect based in Lyon (France) and Lisbon (Portugal). Since 2019, he has been developing projects of different types at different scales. With the aim of simplicity and sustainability, the office conducts a reflection and specific support for each project. This results in a rational and fresh architectural language where each decision is taken transparently with the client for the benefit of the final object.";"O PIF: https://archello.com/project/o-pif | RÉVELER: https://archello.com/project/reveler";"Archello";"https://archello.com/brand/maxime-mangold-architect";"Lisbon";"2025-11-02T14:37:47.713826"
"Orgânica Arq.";"LISBON (Av EUA, 60 - 10º Esq. 1700-177 Lisboa, Portugal)";"";"http://organica.pt/";"Lisbon";"O nome “orgânica” vem de “organizar” e “organismo”. O pressuposto é o de uma entidade viva em que diferentes funções são desempenhadas por órgãos diferentes incapazes de se substituírem entre si e que concorrem para a vitalidade do conjunto. Orgânica Arquitectura, formada em 2006, segundo o principio anterior, tem a missão de criar obras de arquitectura a partir da investigação dos programas do cliente, o carâcter do lugar, e a realidade material, por meio de uma organização formal e estética do presente, que responde a perguntas actuais, através da sua utilidade e aparência. A sua práctica atravessa vários programas e escalas; tem origem em concursos públicos, encomendas privadas e parcerias com outros ateliers, e usa princípios e exigências que se norteiam pela qualidade e criatividade. Orgânica Arquitectura entende a obra arquitectónica segundo uma ordem e estrutura regrada pela matéria, capaz de oferecer diversos significados e qualidades sensíveis.";"House in Caramujeira: https://archello.com/project/house-in-caramujeira | Semi-Detached Houses in Calçada dos Mestres: https://archello.com/project/semi-detached-houses-in-calcada-dos-mestres";"Archello";"https://archello.com/brand/organica-arq";"Lisbon";"2025-11-02T14:38:06.034314"
"MARTINA ARCHITECTURE";"Largo Adelino Amaro da Costa, Lisbon, Portugal";"";"https://www.martinaarch.com/";"Lisbon";"Master's in Architecture from the Faculty of Architecture of the University of Porto and the Technical School of Architecture of Barcelona (2004 - 2010). Collaborated with Architect Pedro Magalhães Basto in Porto during the academic journey and with Santiago Vives in Barcelona after completing the studies. Founder of Martina Architecture (2016), continues to this day as a designer, working both individually and occasionally in partnerships with other colleagues. The practice of everyday architecture is developed with the belief that recurrent travels to other cities enhance knowledge and become essential in finding solutions that are contemporary, daring, and capable. ""The space that is left empty is as important as the space that is filled."" - Fernando Távora.";"AC85 - Matosinhos Housing: https://archello.com/project/ac85-matosinhos-housing | AH – Moradia Unifamiliar de Azeitão: https://archello.com/project/ah-moradia-unifamiliar-de-azeitao";"Archello";"https://archello.com/brand/martina-architecture";"Lisbon";"2025-11-02T14:38:33.855818"
"GIMA Projectos";"Rua Almirante Sarmento Rodrigues, Lisbon, Portugal";"(+351) 915 875 089";"https://www.gima-projectos.pt/";"Lisbon";"GIMA Projectos - Architecture and Engineering was founded in 2003 in Lisbon by José Possidónio CEO and project leader architect. -Multidisciplinary team to approach all projects. - National and international projects in the public and private sectors. - Consultancy and licensing - Providing advice and counseling in the preliminary stages of the project, including Prior Information Requests, Prior Communications, Licensing. - 3D modeling and display.
read in
Português";"Desterro: https://archello.com/project/desterro | Moradia Almodovar: https://archello.com/project/moradia-almodovar";"Archello";"https://archello.com/brand/gima-projectos";"Lisbon";"2025-11-02T14:38:52.613041"
"Subvert";"Rua da Rosa, 237, Lisbon, Portugal";"+351 213 426 237";"http://www.subvert.pt/";"Lisbon";"SUBVERT is a multidisciplinary studio based in Lisbon that employs new methods and concepts to find the best creative solutions for each project. From branding to identity, graphic design to architecture, SUBVERT designs and develops spaces, images and experiences that create and communicate new ideas. Each project is tailored and customized to each client, always focused on the ideal of excellence that defines the studio. Our team; a group of architects, designers and thinkers, who love what they do while doing it. At SUBVERT we never establish any limits. We feel passionate about everything we do, and we always try to step out of our comfort zone and create solutions that could empower change.";"Gonçalo Leite de Campos & Associados: https://archello.com/project/goncalo-leite-de-campos-associados | TUPÃ - A SOUTH AMERICAN TOTEM: https://archello.com/project/tupa-a-south-american-totem";"Archello";"https://archello.com/brand/subvert";"Lisbon";"2025-11-02T14:39:09.448423"
"Pedro Leger Pereira";"Lisbon, Portugal";"(+47) 45693601";"http://www.pedrolegerpereira.pt/";"Lisbon";"Pedro Léger Pereira is an award-­‐winning Architect and Sculptor that often travels and explores the world alone to experience different countries and cultures. He has visited most of the most iconic contemporary buildings and artworks that he is constantly sketching and studying in order to expand his professional and cultural skills. With a “long” and enriched professional experience, Pedro won several first prizes in Sculpture and Architecture competitions from of which we highlight a shortlisted project that he participated in the prestigious Mies van der Rohe Award and several other projects leaded by him shortlisted for several years in the World Architecture Festival. In the past few years, he had several solo exhibitions around the world and has various urban sculptures implemented in public spaces and several singular buildings already become built. Was the winner of several first prizes and distinctions in Art competitions having recently been a representative of Norway in the prestigious “Canson Prix 2015”. Pedro Léger Pereira has lived and worked so far in several countries around the world like The Netherlands, USA, Portugal and Norway and most of his works in collaboration in diverse prestigious Studios are widely published in several Art and Architecture magazines worldwide. His Art works are represented in several private collections and public museums, mostly in Portugal and also in Norway where he currently lives and works.";"Sculpture Exhibition “distância(s) . distance(s)“: https://archello.com/project/sculpture-exhibition-distancias-distances";"Archello";"https://archello.com/brand/pedro-leger-pereira";"Lisbon";"2025-11-02T14:39:27.750303"
"Forward";"Rua de João Penha nº14A, Lisbon, Portugal";"";"http://www.forward-aid.com/";"Lisbon";"Marco Teixeira, with a strong experience in the architecture and interior design field, developed his competences in some of the most accredited firms where he gathered a valuable list of clients, suppliers, partners, specialized press and renowned artists. Responsible for the formation and coordination of several teams, he has been invited to participate in some of the most prestigious national and international projects. “Look back to go forward” Marco Teixeira CEO";"Green Building: https://archello.com/project/green-building-2";"Archello";"https://archello.com/brand/forward";"Lisbon";"2025-11-02T14:39:47.983721"
"Carlos Delgado Pinto";"Lisbon, Portugal";"";"";"Lisbon";"Established in 2007 by Carlos Delgado Pinto, the Inloki,lda provide services in the field of architecture and urban planning. Its works is focused on new housing and renewal projects as well as providing interior design services for firms aiming to align the space and comfort solutions with its entrepreneurial culture. Inloki, lda has a focus on consultancy for both public and private institutions on real estate management and urban planning strategy.";"Outsystems office: https://archello.com/project/outsystems-office";"Archello";"https://archello.com/brand/carlos-delgado-pinto";"Lisbon";"2025-11-02T14:40:16.280359"
"TARGA atelier";"n/a, Lisbon, Portugal";"+351 965351044";"http://www.targa-atelier.com/";"Lisbon";"Targa atelier was raised by a team of architects committed to create an integrated practice between design, image and architecture in order to provide a custom service and more accurate projects due to the interaction within complementary subjects. Therefore we rely on realistic simulations through the process, in a strait dialog with the client in order to capture the right feeling for each space and always being sensitive to the small details so important for a skilled final result. On the other hand the respect and interest for the architectural heritage provided the importance of having an expert team in refurbishment, with specific post-graduated studies which allow to face the demanding challenge of adapting old buildings to the high standards of quality and comfort of nowadays.The uniqueness of each building and its memories need to be updated into the present and that process aims for a tight bond between old and new. Now even more then ever the complementary working subjects should coexist and serve themselves, never forgetting that in this process none of them could exist without the others. The relation established it's a balanced symbiosis with a beginning, a middle part and an end. To Imagine, To Design, To Build";"House in Estoril: https://archello.com/project/house-in-estoril-2";"Archello";"https://archello.com/brand/targa-atelier";"Lisbon";"2025-11-02T14:40:34.526624"
"Pedro Leger Pereira";"Lisbon, Portugal";"(+47) 45693601";"http://www.pedrolegerpereira.pt/";"Lisbon";"Pedro Léger Pereira is an award-­‐winning Architect and Sculptor that often travels and explores the world alone to experience different countries and cultures. He has visited most of the most iconic contemporary buildings and artworks that he is constantly sketching and studying in order to expand his professional and cultural skills. With a “long” and enriched professional experience, Pedro won several first prizes in Sculpture and Architecture competitions from of which we highlight a shortlisted project that he participated in the prestigious Mies van der Rohe Award and several other projects leaded by him shortlisted for several years in the World Architecture Festival. In the past few years, he had several solo exhibitions around the world and has various urban sculptures implemented in public spaces and several singular buildings already become built. Was the winner of several first prizes and distinctions in Art competitions having recently been a representative of Norway in the prestigious “Canson Prix 2015”. Pedro Léger Pereira has lived and worked so far in several countries around the world like The Netherlands, USA, Portugal and Norway and most of his works in collaboration in diverse prestigious Studios are widely published in several Art and Architecture magazines worldwide. His Art works are represented in several private collections and public museums, mostly in Portugal and also in Norway where he currently lives and works.";"Sculpture Exhibition “distância(s) . distance(s)“: https://archello.com/project/sculpture-exhibition-distancias-distances";"Archello";"https://archello.com/brand/pedro-leger-pereira";"Lisbon";"2025-11-02T14:40:46.292225"
"JPS Atelier";"Rua Francisco Manuel de Melo, 14 A, Oeiras, Portugal";"+351 214 211 176";"http://www.jpsatelier.com/";"Oeiras";"Architecture, Design And Engineering";"MS House, Vila Utopia: https://archello.com/project/ms-house-vila-utopia | JC House: https://archello.com/project/jc-house | ML House: https://archello.com/project/ml-house-2";"Archello";"https://archello.com/brand/jps-atelier";"Oeiras";"2025-11-02T14:14:18.032513"
"Espaço a3";"Av. Dr. Arlindo Vicente nº 90, 3ºesq, Seixal, Portugal";"";"http://www.espacoa3.pt/";"Seixal";"Espaço a3 was established in May 1 st, 2004, being a young and dynamic team that always look to do a work with strong character and individuality with each client. Today the office counts with a various number of finalized jobs in diferent work fields, since multi-family residence buildings, single family residence, commercial, retail, reconstruction and alteration jobs of existing spaces and buildings. The team assumes the commitment of being capable to share skills and abilities to find solutions, a collective eye to exceed what is conventional. The Architecture of “espaço a3” has the objective to create distinct and relevant architecture with the starting point resting within the unique context and specific conditions of the individual project. Taking an active approach, “espaço a3” is involved throughout the whole process, from developing the early sketch to the on-site supervision. Based on a filosofy that believe that a client with precise objectives allows to stimulate criativity and helping to design the project, ideas turn in to materialized buildings. The architecture of “Espaço a3-Arquitectura Personalizada” has the objective of not leaving you indifferent... Attitude, is a constant and indispensable presence in our office.";"Clínica Prof. Luis Jardim: https://archello.com/project/clinica-prof-luis-jardim | House in Marisol: https://archello.com/project/house-in-marisol | House In Vale Bem: https://archello.com/project/house-in-vale-bem";"Archello";"https://archello.com/brand/espaco-a3";"Seixal";"2025-11-02T14:47:49.656861"
"SPL - Arquitectos";"Sesimbra, Sesimbra, Portugal";"";"http://www.spl-arquitectos.com/";"Sesimbra";"SPL.Arquitectos Studio is based in Sesimbra and works in the areas of architecture and engineering.";"House NB: https://archello.com/project/house-nb | House RM: https://archello.com/project/house-rm-2 | House AV: https://archello.com/project/house-av | House AS: https://archello.com/project/house-as | Edif. FS: https://archello.com/project/edif-fs | Casa CP: https://archello.com/project/casa-cp | Casa BR: https://archello.com/project/casa-br | Casa HR: https://archello.com/project/casa-hr";"Archello";"https://archello.com/brand/spl-arquitectos";"Sesimbra";"2025-11-02T14:49:48.381421"
"SAMI.arquitectos";"R. Augusto Cardoso, Setubal, Portugal";"+351 265 000 247";"http://www.sami-arquitectos.com/";"Setúbal";"SAMI-Arquitectos was founded in 2005 by Inês Vieira da Silva and Miguel Vieira. Since then architecture projects have been designed for public and private clients in europe, namely portugal and poland, having in mind an international perspective for its work. The atelier has been referred to, nationally and internationally, for work developed by teams of young architects. Besides invitations to participate in several exhibitions and conferences, its work has been internationally presented in specialized publication, namely in north korea, portugal, spain, france, united kingdom, germany, the netherlands and italy. It was selected for various prizes from which stands out the ""European Union Prize for Contemporary Architecture - Mies Van Der Rohe Award 2007"", barcelona, with the building ""Gruta Das Torres Visitor Centre"" located on the Pico Island, Azores - Portugal.";"Azores Wine Company Winery: https://archello.com/project/azores-wine-company-winery | E/C House: https://archello.com/project/ec-house-2 | Villa Ordos100: https://archello.com/project/villa-ordos100 | C/Z House: https://archello.com/project/cz-house | JA Apartment: https://archello.com/project/ja-apartment | Interpretation Centre of World Heritage Landscape: https://archello.com/project/interpretation-centre-of-world-heritage-landscape | Gruta das Torres Visitor Centre: https://archello.com/project/gruta-das-torres-visitor-centre";"Archello";"https://archello.com/brand/samiarquitectos";"Setúbal";"2025-11-02T14:57:27.927863"
