"company_name","industry","address","phone","website","municipality","data_source","logo_url"
"OFICINA | LOJA | ATELIER","Architecture firm","Parede PT, Estr. Rebelva 1216 loja G, 2775-371 SÃ£o Domingos de Rana, Portugal","+351 918 300 943","http://www.oficinalojaatelier.com/","cascais","Google Maps","https://lh3.googleusercontent.com/sitesv/AAzXCkcvmi3G4scZLlxiLKhTNgU79BbecHa0BP7_tB0WA8e1a7gM00pQfgr6zUqB4WTFTTE9tTIcUSGjTByrp4Usob21OBJoL42OOI7GK9hBXEhysy-gVwz1n2fPbAqkD1bPl_d0txLb9jv3J2vBBeCdlWeeYe2vce_qxkj9FFzzZDQ=w16383"
"Mirage Virtual Reality","Architecture firm","Av.Marginal 6912 R/C Estoril, 2765-587 Lisbon, Portugal","+351 917 323 748","http://www.miragevirtualreality.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=miragevirtualreality.com&sz=128"
"Atelier De Arquitetura, Jorge Cruz Pinto e Cristina Mantas","Architecture firm","Rua do Banco, nÂ° 18, Estoril 2765-397, 2765-397, Portugal","+351 926 234 422","http://www.cruzpinto.com/jcpcm/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=cruzpinto.com&sz=128"
"JoÃ£o BraganÃ§a Arquitectos","Architect",,"+351 910 852 577","http://www.joaobraganca.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=joaobraganca.com&sz=128"
"cidades INvisÃ­veis - arquitectura, arte e design","Architect","Av. Marginal 4580B, 2765-582 Estoril, Portugal","+351 938 429 051","http://www.cidadesinvisiveis.pt/","cascais","Google Maps","http://www.cidadesinvisiveis.pt/images/pasted-image-428.png"
"Nurture-AD (JoÃ£o Pedro Quaresma)","Architect","Av. RepÃºblica 3000 EscritÃ³rio 2.08, AlcoitÃ£o, 2649-517 Alcabideche, Portugal","+351 969 025 969","https://www.nurture-ad.com/pt/home#ContactUs","cascais","Google Maps","https://www.google.com/s2/favicons?domain=nurture-ad.com&sz=128"
"m.arq - ricardo moura arquitecto","Architect","Rua Barbosa do Bocage 52, 2750-021 Aldeia de Juso, Portugal","+351 962 404 516","https://www.m-arq.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=m-arq.com&sz=128"
"ARQSCJF - Arquitetura Engenharia e ConstruÃ§Ã£o, Lda","Architect","Alameda Beloura, 2710-706 Sintra, Portugal","+351 916 235 533","http://www.arqscjf.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=arqscjf.pt&sz=https://lirp.cdn-website.com/d6db58a1/dms3rep/multi/opt/LOGO-01-180w.png"
"Ideia Matriz-arquitectura E Urbanismo Lda","Architect","R. Dr. Alfredo da Costa 13, 1495-161 Lisboa, Portugal","+351 21 482 0119","http://www.ideiamatriz.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=ideiamatriz.pt&sz=128"
"pointOview","Architect",,"+351 21 246 0690","http://www.pointoview.net/","cascais","Google Maps","https://pointoview.net/wp-content/uploads/2021/08/logo-POV-branco-fundo-trans.png"
"JoÃ£o BrandÃ£o . Margarida Gomes, Arquitectos.pt","Architect","Quinta da Mira Serra, Estr. de Janas, 2710-265 Sintra, Portugal","+351 21 928 0781","http://www.jbmg-arquitectos.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=jbmg-arquitectos.pt&sz=128"
"Vila Arquitectos","Architect","R. AntÃ³nio TomÃ¡s Botto 99 R/C, 2785-008 SÃ£o Domingos de Rana, Portugal","+351 21 581 9332","http://www.vilaarquitectos.com/","cascais","Google Maps","https://images.squarespace-cdn.com/content/v1/6357b50408cee3280311690a/73c99716-5959-47ed-a2e6-4120349aea31/LOGOS+EM+ARTBOARDS+FINAIS-06.jpg?format=1500w"
"CÃ©lia Anica Arquitectura Lda","Architect",,,"https://celiaanica.com/","cascais","Google Maps","https://celiaanica.com/wp-content/uploads/2024/12/ca_icon.png"
"Saraiva + Associados","Architect","Av. Infante Santo 69 A C, 1350-177 Lisboa, Portugal","+351 21 393 9340","http://www.saraivaeassociados.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=saraivaeassociados.com&sz=128"
"Atelier Data","Architecture firm","R. SÃ£o JosÃ© 17, 1150-321 Lisboa, Portugal","+351 21 812 3838","http://www.atelierdata.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=atelierdata.com&sz=128"
"UMA Collective - Architecture","Architect","R. Diogo do Couto 1 9 andar esquerdo, 1100-194 Lisboa, Portugal","+351 21 805 2873","http://www.umacollective.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=umacollective.pt&sz=128"
"PROMONTORIO","Architect","R. FÃ¡brica de Material de Guerra 10, 1950-128 Lisboa, Portugal","+351 21 862 0970","https://www.promontorio.net/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=promontorio.net&sz=128"
"Aires Mateus","Architect","R. CecÃ­lio de Sousa 52, 1200-102 Lisboa, Portugal","+351 21 381 5650","http://www.airesmateus.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=airesmateus.com&sz=128"
"CVDB Arquitectos","Architect","R. Artilharia 1 67, 1250-002 Lisboa, Portugal","+351 21 608 6582","http://www.cvdbarquitectos.com/","lisbon","Google Maps","https://images.squarespace-cdn.com/content/v1/52c6cbf1e4b0f0f116d33a08/1452166821840-HS5F18ZC54ICP53HR7UD/CVDB_logo_website.jpg?format=750w"
"SPACEGRAM","Architecture firm","R. Carlos Mardel 5 2Âº Andar, 1900-117 Lisboa, Portugal","+351 21 017 8013","http://www.spacegram.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=spacegram.com&sz=128"
"Colectivo Warehouse","Architect","Alto do VarejÃ£o 10A, 1900-433 Lisboa, Portugal","+351 916 701 044","http://www.warehouse.pt/","lisbon","Google Maps","http://warehouse.pt/app/uploads/2018/11/logo-120x120.png"
"DSA Architects International (Lisbon, Portugal)","Architect","Alameda AntÃ³nio SÃ©rgio 7 2 D, 2795-023 Linda-a-Velha, Portugal","+351 21 419 3277","http://www.dsa-arch.com/","lisbon","Google Maps","https://www.dsa-arch.com/wp-content/uploads/2021/08/Logo_DSA_Horizontal-White_trans-3.png"
"DC.AD","Architecture firm","R. Freitas Gazul 13B, 1350-148 Lisboa, Portugal","+351 21 396 0341","http://www.dc-ad.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=dc-ad.com&sz=128"
"Federico Melandri Architects","Architecture firm","R. Garrett 80 3Â° C, 1200-000 Lisboa, Portugal","+351 21 396 0436","http://federicomelandri.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=federicomelandri.com&sz=128"
"Estadobruto Architects","Architect","R. Rodrigues Sampaio 94 A, 1150-281 Lisboa, Portugal","+351 21 357 1076","http://www.estadobruto.eu/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=estadobruto.eu&sz=128"
"Pedra Silva Arquitectos","Architect","TV do Corpo Santo 10 1dto, 1200-131 Lisboa, Portugal","+351 21 715 6210","http://www.pedrasilva.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=pedrasilva.com&sz=128"
"Fragmentos","Architect","R. Camilo Castelo Branco 2D, 1150-084 Lisboa, Portugal","+351 21 466 1218","http://www.fragmentos.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=fragmentos.pt&sz=128"
"Rebelo de Andrade","Architecture firm","R. Maria Brown 2, 1500-433 Lisboa, Portugal","+351 21 936 3430","http://www.rebelodeandrade.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=rebelodeandrade.com&sz=128"
"Studio Gameiro","Architect","Tv. do RosÃ¡rio 33, 1250-196 Lisboa, Portugal","+351 21 347 2111","http://www.instagram.com/studiogameiro","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=instagram.com&sz=128"
"MJARC arquitectos - Gabinete de projetos arquitetura e urbanismo lisboa","Architect","Av. da RepÃºblica 6 1Âº esq, 1050-191 Lisboa, Portugal","+351 21 158 2216","https://mjarc.com/pt/contactos?utm_source=gmb&utm_medium=lisbon&utm_campaign=lisbon","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=mjarc.com&sz=128"
"Frederico Valsassina Arquitectos Lda","Architect","CalÃ§adinha do Tijolo NÂº58, Porta 13, 1ÂºFte, 1100-608 Lisboa, Portugal","+351 21 885 4545","http://www.fvarq.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=fvarq.com&sz=128"
"WALLNUT Design + Build","Architecture firm","R. Nova do Almada 59 3Âº, 1200-288 Lisboa, Portugal","+351 21 207 1122","https://www.wallnut.pt/contact","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=wallnut.pt&sz=128"
"SGA_Sylvain GRASSET Architecture","Architect","R. Nova de SÃ£o Mamede 7 2Dto, 1250-172 Lisboa, Portugal","+351 963 770 946","http://www.sylvaingrasset.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=sylvaingrasset.com&sz=128"
"A+Architecture","Architecture firm","Rua da Bela Vista Ã  GraÃ§a 31A, 1170-054 Lisboa, Portugal","+351 917 799 111","https://www.a-architecture.org/home","lisbon","Google Maps","https://static.wixstatic.com/media/2ffda5_db44240b48434b07b1eb119e9c7d0f34~mv2.png/v1/crop/x_0,y_94,w_3021,h_292/fill/w_558,h_56,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/A%2B%20NEW%20LOGO%20copy.png"
"LUPAstudio","Architect","R. Bernardo Lima 35 5ÂºA, 1150-075 Lisboa, Portugal","+351 21 401 5263","http://www.lupa-studio.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=lupa-studio.com&sz=128"
"LOA-D | Lisbon Office for Architecture and Design","Architecture firm","R. do Salitre 175 RC Dto, 1250-204 Lisboa, Portugal","+351 914 322 244","https://www.loa-d.com/","lisbon","Google Maps","https://loa-d.com/wp-content/uploads/2024/12/LOA-D.png"
"VOLUME - Architecture Lisbon Studio","Architect","R. de Santa Catarina 12, 1200-402 Lisboa, Portugal","+351 936 451 725","https://www.volume.com.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=volume.com.pt&sz=128"
"Silva Dias Arquitectos","Architect","Rua 2 da Matinha, Lt A, 5Âº andar, ArmazÃ©m B, Lisbon, 1950-073 Lisboa, Portugal","+351 21 842 9420","http://silvadias-arquitectos.com/","lisbon","Google Maps","https://tiagosilvadias.com/wp-content/uploads/2022/03/logo.png"
"AURORA ARQUITECTOS","Architect","Av. Duque de LoulÃ© 95 2Âº Drt, 1050-089 Lisboa, Portugal","+351 21 354 0530","http://www.aurora.com.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=aurora.com.pt&sz=128"
"HUMBERTO CONDE ARQUITECTOS","Architect","EdifÃ­cio Aviz, Av. Fontes Pereira de Melo 35 4 J, 1050-118 Lisboa, Portugal","+351 21 387 6169","http://www.humbertoconde.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=humbertoconde.com&sz=128"
"KEMA studio","Architect","R. do Alecrim 47 3ÂºA, 1200-028 Lisboa, Portugal","+351 912 662 400","http://www.kema.pt/contacto/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=kema.pt&sz=128"
"Bak Gordon Architects","Architect","R. do Alecrim 19A, 1200-014 Lisboa, Portugal","+351 21 347 1107","http://www.bakgordon.com/","lisbon","Google Maps","https://static.wixstatic.com/media/ab5a41_26b36f37a543422ea2bc150128930a67~mv2.png/v1/fill/w_478,h_288,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/bak%20gordon%20logo%20nero.png"
"EMMA","Architect","R. Camilo Castelo Branco 4 piso 3, 1150-084 Lisboa, Portugal",,"http://www.emmarquitectos.com/","lisbon","Google Maps","https://i-p.rmcdn.net/602bed8e1d649f00673df903/2583725/image-712b6bf2-49b5-4e3a-96c9-e64689969ff8.png?w=174&e=webp&nll=true&cX=0&cY=22&cW=7016&cH=9877"
"Atelier 66","Architect","R. Marcos Portugal 18 D, 1200-258 Lisboa, Portugal","+351 21 397 1179","http://www.atelier66.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=atelier66.pt&sz=128"
"GonÃ§alo Byrne-arquitectos Lda","Architect","R. da Escola PolitÃ©cnica 285, 1250-101 Lisboa, Portugal","+351 21 380 4190","http://www.goncalobyrnearquitectos.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=goncalobyrnearquitectos.com&sz=128"
"GAVINHO","Architect","PraÃ§a da Alegria 66A, 1250-096 Lisboa, Portugal","+351 21 587 7391","http://www.by-gavinho.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12805192461665994954","lisbon","Google Maps","https://static.parastorage.com/services/wix-public/1.719.0/images/error-pages/logo.png"
"Almeida Fernandes Arquitectura & Design (ALFA)","Architecture firm","R. de Sant'Ana Ã  Lapa 67, 1200-797 Lisboa, Portugal","+351 910 711 839","https://www.almeidafernandes.pt/","lisbon","Google Maps","https://static.wixstatic.com/media/50bb8c_141d5364285d4a859dfebc46a1e59604~mv2.png/v1/fill/w_254,h_68,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/alfa_teste.png"
"JoÃ£o Carmo SimÃµes ARCHITECTURE / JCS arch+","Architecture firm","R. Rodrigues Sampaio 97 2.Âº Andar, 1150-279 Lisboa, Portugal","+351 21 099 2319","http://www.jcs.archi/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=jcs.archi&sz=128"
"cfarquitetos","Architect","R. Correia Teles 31 3Âº Esq, 1350-093 Lisboa, Portugal","+351 916 053 472","https://cfarquitetos.carbonmade.com/","lisbon","Google Maps","https://carbon-media.accelerator.net/0000000jJPI/gy2vKIUW500erPNN3zOLsX;63x80.png?auto=webp"
"wonderstudio: arquitetura & design de interiores","Architect","R. Sampaio e Pina 12 R/C, 1070-249 Lisboa, Portugal","+351 21 584 8356","https://wonderstudio.pt/pages/contactos","lisbon","Google Maps","https://wonderstudio.pt/images/logo/logo.png"
"DZINE & Co","Interior architect office","R. das Janelas Verdes, Antigo Convento dos Marianos Galeria 6A, 1200-690 Lisboa, Portugal","+351 21 242 7934","http://dzine.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=dzine.pt&sz=128"
"JoÃ£o Tiago Aguiar arquitectos","Architect","Rua da Emenda 111 2Âº Esq, 1200-169 Lisboa, Portugal","+351 21 342 0546","http://www.joaotiagoaguiar.com/","lisbon","Google Maps","https://joaotiagoaguiar.com/ws2020/dist/images/logo-large.svg"
"AntÃ³nio Costa Lima Arquitectos","Architect","Av. 24 de Julho 4B ArmazÃ©m 4, 1200-480 Lisboa, Portugal","+351 21 343 2868","http://www.antoniocostalima.com/","lisbon","Google Maps","https://www.antoniocostalima.com/wp-content/uploads/2019/04/logo_final6-1.png"
"santa bÃ¡rbara arquitectos","Architect","R. Santa BÃ¡rbara 46, 1150-289 Lisboa, Portugal","+351 918 782 738","http://www.a-sb.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=a-sb.pt&sz=128"
"FalcÃ£o de Campos","Architect","Tv. do MarquÃªs de Sampaio 10, 1200-262 Lisboa, Portugal","+351 21 395 0988","http://www.falcaodecampos.pt/","lisbon","Google Maps","http://www.falcaodecampos.pt/header.svg"
"RAR.STUDIO","Architecture firm","CalÃ§ada da Cruz da Pedra Lote L loja A, 1900-173 Lisboa, Portugal","+351 21 813 1057","http://www.rar-studio.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=rar-studio.com&sz=128"
"TERNULLOMELO Architects","Architect","Av. Bombeiros VoluntÃ¡rios de AlgÃ©s 37A, 1495-025 AlgÃ©s, Portugal","+351 21 053 4355","http://www.ternullomelo.com/","lisbon","Google Maps","https://ternullomelo.com/files/splash/logo.png"
"CAMPO Arquitectura","Architect","R. Ruben A. LeitÃ£o 2B, 1200-329 Lisboa, Portugal","+351 910 518 747","http://campoarquitectura.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=campoarquitectura.com&sz=128"
"Conde Paradela Architects","Architect","PraÃ§a JoÃ£o do Rio 8 RC dto, 1000-180 Lisboa, Portugal",,"http://condeparadela.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=condeparadela.com&sz=128"
"Atelier Central Arquitectos","Architecture firm","Rua Ricardo EspÃ­rito Santo nÂº 9 cv. dta., 1200-790 Lisboa, Portugal","+351 21 393 1240","http://www.ateliercentral.pt/","lisbon","Google Maps","http://www.ateliercentral.pt/cdn/image/website/logotype/32-logotipo-homepage.png"
"PREMISSA atelier de arquitetura","Architect","PraÃ§a da Figueira 7 2.Âº Esq.Âº, 1100-240 Lisboa, Portugal","+351 934 776 643","http://www.premissa.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=premissa.pt&sz=128"
"ARCHWAY | arquitetos & criadores","Architect","R. Quintinha 80, 1200-368 Lisboa, Portugal","+351 21 197 4392","http://www.archway.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=archway.pt&sz=128"
"Frederica Pereira - Arquitectura/RemodelaÃ§Ãµes. 15 anos de ExperiÃªncia","Architecture firm","R. Manuel Soares Guedes, 1170-200 Lisboa, Portugal","+351 936 268 603","https://fredericaarchitect.as.me/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=fredericaarchitect.as.me&sz=128"
"meta.atelier","Architecture firm","Av. Alm. Gago Coutinho 55A, 1700-027 Lisboa, Portugal","+351 916 050 285","https://www.metaatelier.com/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=metaatelier.com&sz=128"
"A.As - Arquitectos Associados","Architect","CalÃ§ada de Salvador Correia de SÃ¡ 25, 1200-397 Lisboa, Portugal","+351 21 347 4207","https://www.aas.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=aas.pt&sz=128"
"APPARATUS ARCHITECTS","Architecture firm","R. Carlos Calisto 5, 1400-043 Lisboa, Portugal","+351 21 157 4272","http://apparatusarch.com/","lisbon","Google Maps","http://www.apparatusarch.com/wp-content/uploads/2020/09/logo.png"
"MASSLAB Lisboa","Architecture firm","R. de SÃ£o MarÃ§al 170, 1200-423 Lisboa, Portugal","+351 22 017 8786","https://www.masslab.pt/","lisbon","Google Maps","https://www.google.com/s2/favicons?domain=masslab.pt&sz=128"
"Atelier Ãtrio","Architect","Rua da RepÃºblica 98 1Âº Direito, 2670-470 Loures, Portugal","+351 926 056 723","http://www.atelier-atrio.pt/","loures","Google Maps","https://images.squarespace-cdn.com/content/v1/5f6213f4827ee80a8d908654/1600272499189-VYJK8MYIBTQSO3NNX8VI/Logo+Fundo+Branco+2020-01.png?format=1500w"
"SÃ©rgio Miguel Godinho, Arquitecto","Architect","R. RÃ³mulo de Carvalho 28 Lado B, 2660-702 Loures, Portugal","+351 21 581 3816","https://www.instagram.com/sergiomiguelgodinho_arq/","loures","Google Maps","https://www.google.com/s2/favicons?domain=instagram.com&sz=128"
"Meireles Cabral Arquitectos","Architect","Av. Diogo CÃ£o 19 B, 2670-457 Loures, Portugal","+351 911 762 652","http://www.mcarquitectos.pt/","loures","Google Maps","https://www.mcarquitectos.pt/customlayout_adv/.33.1.100.png"
"Atelier Geometria - Arquitectura e Urbanismo Lda","Architect","Av. Descobertas 15 3ÂºA, 2670-383 Loures, Portugal","+351 21 983 8072","http://www.ateliergeometria.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=ateliergeometria.com&sz=128"
"TraÃ§o Criativo","Architect","Jardim da Amoreira, Rua Carlos Ramos 4, loja A e B, urbanizaÃ§Ã£o, 2620-529 Odivelas, Portugal","+351 21 933 7177","http://tracocriativo.pt/","loures","Google Maps","https://www.google.com/s2/favicons?domain=tracocriativo.pt&sz=128"
"AJA - ReabilitaÃ§Ã£o - RemodelaÃ§Ã£o - ConstruÃ§Ã£o","Architecture firm","Av. Diogo CÃ£o, 2670-327 Loures, Portugal","+351 963 434 424","http://www.ajaprojetos.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=ajaprojetos.com&sz=128"
"LugaresimÃ©tricos - Arquitectura E Engenharia, Lda.","Architect","Av. 25 de Abril NÂº4 Loja Direita, 2620-185 Ramada, Portugal","+351 21 981 0315","https://lugaresimetricos.pt/","loures","Google Maps","https://www.google.com/s2/favicons?domain=lugaresimetricos.pt&sz=128"
"RC Arquitetura","Architect","Colinas do Cruzeiro, Av. Miguel Torga nÂº 5 A, 2675-678 Odivelas, Portugal","+351 937 548 803","https://grupocity.pt/rc-arquitetura/","loures","Google Maps","https://www.google.com/s2/favicons?domain=grupocity.pt&sz=128"
"Arquitetura Joana Andrade","Architect",,"+351 963 434 424","https://www.ajaprojetos.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=404214668027809505","loures","Google Maps","https://www.google.com/s2/favicons?domain=ajaprojetos.com&sz=128"
"Atelier Conceito Urbano","Architect","Praceta Francine Benoit, nÂº 3, c/v frt, Arroja, 2675-551 Odivelas, Portugal",,"http://www.conceito-urbano.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=conceito-urbano.com&sz=128"
"grupo GUTEFORM | Arquitetura & Design |","Architect","R. da PaiÃ£ 23 B, 2675-935 Odivelas, Portugal","+351 21 588 1761","http://www.guteform.pt/","loures","Google Maps","https://www.google.com/s2/favicons?domain=guteform.pt&sz=128"
"EspaÃ§o Cidade - Arquitectos Associados, Lda.","Architect","Bairro da Funcheira, 2715-224 Almargem do Bpo., Portugal","+351 965 017 386","http://www.espacocidade.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=espacocidade.com&sz=128"
"Gabinete de Arquitetura Lisboa | Arqvila","Architecture firm",,"+351 918 933 694","https://arqvila.com/#orcamento","loures","Google Maps","https://www.google.com/s2/favicons?domain=arqvila.com&sz=128"
"Arkitetura","Architect","Praceta Salgado Zenha 3 loja 1, Flamenga, 2660-328 Santo AntÃ³nio dos Cavaleiros, Portugal","+351 21 810 9057","https://arkitetura.pt/","loures","Google Maps","https://arkitetura.pt/img/logo.png"
"NANO arquitectura + construÃ§Ã£o","Architect","Av. David MourÃ£o-Ferreira 53 7D, 1750-220 Lisboa, Portugal","+351 912 470 472","http://nano.com.pt/","loures","Google Maps","https://static.wixstatic.com/media/17f42a_5ef38812eaf24458ba03c9c04c56b12a~mv2.jpg/v1/fill/w_200,h_200,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/NANO_logo%20(250x250px).jpg"
"Carlos Sousa Valles -- Arquitectos","Architect","R. Tito de Morais 1, 1750-455 Lisboa, Portugal","+351 21 845 1422","https://www.facebook.com/CarlosSousaVallesArquitectos","loures","Google Maps","https://www.google.com/s2/favicons?domain=facebook.com&sz=128"
"LS Atelier","Architect",,"+351 913 088 710","https://www.lsatelier.pt/","loures","Google Maps","https://static.wixstatic.com/media/ed2ced_2d93dc6fa17b462d868a86ab89c734dd~mv2.png/v1/fill/w_98,h_98,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/ed2ced_2d93dc6fa17b462d868a86ab89c734dd~mv2.png"
"CÃ©lia Caiado Arquitectos","Architect","Av. Nuno Krus Abecassis 36, 1750-456 Lisboa, Portugal","+351 933 477 662","https://www.arquitecturaceliacaiado.com/","loures","Google Maps","https://www.arquitecturaceliacaiado.com/img/logo.png"
"Jcfs-arquitectos E Designers Lda","Architect","R. Aristides de Sousa Mendes 4C Esc 1, 1600-413 Lisboa, Portugal","+351 21 712 1200","http://www.jcfs.eu/","loures","Google Maps","https://www.jcfs.eu/wp-content/uploads/2016/03/logo_cinza.svg"
"HIGHPLAN \ ARQUITECTOS","Architect","R. Padre AmÃ©rico 17B 1Esq, 1600-548 Lisboa, Portugal","+351 21 096 2823","http://www.highplan.pt/","loures","Google Maps","https://www.highplan.pt/wp-content/uploads/2020/07/logo-highplan.png"
"Rui Avelar - Arquitectura e Urbanismo","Architect","Largo LuÃ­s CamÃµes 6, 2670-631 Bucelas, Portugal","+351 21 968 1611","http://www.ruiavelar.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=ruiavelar.com&sz=128"
"KonceptNess","Architect","R. Poe. Bocage 11C, 1600-581 Lisboa, Portugal","+351 21 014 6026","http://www.konceptness.com/","loures","Google Maps","https://www.google.com/s2/favicons?domain=konceptness.com&sz=128"
"Ricardo Serra Arquitecto","Architect","R. Conselheiro Lopo Vaz D Loja F, 1800-142 Lisboa, Portugal","+351 21 247 4109","https://ricardoserra.pt/","loures","Google Maps","https://www.google.com/s2/favicons?domain=ricardoserra.pt&sz=128"
"Habita Mais","Architect","Rua Dr.Âº, R. Dr. JosÃ© Baptista de Sousa 47 d, 1500-244 Lisboa, Portugal","+351 21 726 0910","https://www.habitamais.pt/contactos","loures","Google Maps","https://www.google.com/s2/favicons?domain=habitamais.pt&sz=128"
"Urban Preview | Arquitetura e ReabilitaÃ§Ã£o","Architect","R. Ilha do Porto Santo 7, 1675-111 Pontinha, Portugal","+351 911 033 210","http://fb.com/urbanpreview","loures","Google Maps","https://www.google.com/s2/favicons?domain=fb.com&sz=128"
"HARTCASA","Architect","R. JoÃ£o LuÃ­s de Moura n.Âº 71, 2530-158 LourinhÃ£, Portugal","+351 261 423 930","https://www.hartcasa.com/contactos","lourinha","Google Maps","https://www.google.com/s2/favicons?domain=hartcasa.com&sz=128"
"TABF ARQUITETURA","Architect","R. da MisericÃ³rdia 5 1ÂºB, 2530-137 LourinhÃ£, Portugal","+351 918 174 832","https://www.tiago-figueiroa.com/","lourinha","Google Maps","https://www.google.com/s2/favicons?domain=tiago-figueiroa.com&sz=128"
"Feng Shui consulting & training","Architect","R. Inf. Dom Henrique 1L, 2530-241 LourinhÃ£, Portugal","+351 962 401 001","http://www.masazorn.com/","lourinha","Google Maps","https://www.google.com/s2/favicons?domain=masazorn.com&sz=128"
"Desenhoeste Lda. Gabinete de Arquitectura e Engenharia.","Architect","R. Francisco Rocha 27 R/C, 2530-110 LourinhÃ£, Portugal","+351 261 461 118","http://www.desenhoeste.com/","lourinha","Google Maps","https://desenhoeste.com/wp-content/uploads/2023/01/Logo-Desenhoeste_2022.png"
"DOKKA Arquitetura","Architect","Shopping LourinhÃ£, R. dos Bombeiros VoluntÃ¡rios 30 Loja 01, 2530-147 LourinhÃ£, Portugal","+351 935 068 505","https://www.arqdokka.com/","lourinha","Google Maps","https://www.google.com/s2/favicons?domain=arqdokka.com&sz=128"
"OTK Arquitectos Lda","Architect","Rua Arquiteto Ludovice 2, 2640-582 Mafra, Portugal","+351 261 812 310","http://www.otk-arquitectos.pt/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=otk-arquitectos.pt&sz=128"
"ArteÂ´S - Arquitectura & Feng Shui","Architect","Av. da Liberdade 3B, 2640-774 Mafra, Portugal",,"https://artesarquitecturafengshui.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=artesarquitecturafengshui.com&sz=128"
"nocnoc studio","Architecture firm","R. do Chafariz Grande, Barreiralva, 2640-416 Mafra, Portugal","+351 968 879 943","https://nocnocstudio.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=nocnocstudio.com&sz=128"
"Nunes Toral Arquitectos","Architect","R. Pedras Amarelas 4, Barreiralva, 2640-416 Mafra, Portugal","+351 261 055 900","https://www.nunestoral.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=nunestoral.com&sz=128"
"not-atelier","Architect","2640-817 Mafra, Portugal","+351 913 315 565","http://www.not-atelier.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=not-atelier.com&sz=128"
"SFF ARQUITETURA","Architect","terreiro dom JoÃ£o V numero 15 terceiro direito, 2640-492 Mafra, Portugal","+351 968 146 825","http://sffarquitetura.pt/","mafra","Google Maps","http://sffarquitetura.pt/wp-content/themes/sff-arquitetura/images/logo_PT.png"
